16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,92,92,92,92,92,92,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,8,11
16,17,6,3,4,5,4,5,4,5,4,5,4,158,158,158,10,9,48,48,48,48,10,11,158,158,158,5,4,5,4,5,4,5,4,5,50,51,6,94
16,17,6,7,27,49,49,49,49,49,42,43,49,146,146,146,49,49,48,48,48,48,49,49,146,146,146,49,42,43,49,49,49,49,49,49,50,51,6,94
16,17,6,7,49,146,146,48,48,55,146,49,146,146,146,146,146,26,48,48,48,48,26,49,146,146,146,146,49,49,146,48,55,55,146,146,16,17,6,7
16,17,6,7,49,146,146,55,48,48,48,48,48,48,48,146,146,26,48,48,48,48,26,49,146,146,48,48,48,48,48,48,48,48,146,146,16,17,6,7
16,17,6,7,49,146,146,48,48,48,48,48,55,48,48,146,146,26,48,48,48,48,26,49,146,146,48,42,43,54,48,48,48,48,146,146,16,17,6,7
16,17,6,7,49,146,146,49,48,48,49,146,54,48,48,146,146,26,48,48,48,48,26,49,146,146,55,48,54,146,49,55,48,49,146,146,16,17,6,7
95,0,8,9,49,146,146,146,146,146,146,146,54,48,48,146,146,26,48,48,48,48,26,49,146,146,55,146,146,146,49,146,146,146,146,146,10,11,8,94
95,54,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,55,49,54,55,48,48,48,48,48,48,48,54,94
95,54,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,54,94
16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,12,13,48,48,48,48,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,10,11
10,11,4,5,4,5,4,5,4,5,4,5,4,5,4,5,93,93,93,93,93,93,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,8,9
